Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,BreedPure,ColorAmt,Adopted,LengthOfDescription,Sentiment,AdoptionSpeed
4,292,283,1,5,7,0,2,2,2,1,2,1,1,50,41330,0,2,0,2,1,84.0,0.73,2
1,265,285,3,1,2,7,1,3,2,2,2,1,2,0,41336,0,1,0,3,1,133.0,0.54,2
3,141,213,1,2,0,0,2,1,3,3,3,1,1,0,41327,0,2,0,1,1,629.0,-0.76,3
3,307,141,1,1,2,3,3,1,2,1,2,1,1,0,41326,0,18,0,3,1,240.0,0.95,2
1,307,0,2,1,2,7,1,2,1,1,2,1,1,0,41330,0,5,0,3,1,188.0,0.91,3
3,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,5,0,2,0,18.0,0.73,4
5,307,0,2,4,0,0,2,1,1,1,3,1,1,0,41401,0,5,0,1,1,172.0,0.89,2
1,307,0,3,1,2,7,2,1,2,2,2,1,7,0,41326,0,2,0,3,1,397.0,0.0,2
2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,3,0,2,1,185.0,0.81,2
2,266,266,2,6,7,0,2,1,1,1,1,1,1,0,41401,0,5,1,2,1,638.0,0.95,1
2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,2,0,1,0,351.0,0.62,4
2,307,0,3,1,2,0,2,2,3,3,2,1,3,0,41401,0,2,0,2,1,1567.0,0.97,2
3,307,0,2,5,0,0,2,3,2,1,2,1,1,200,41336,0,11,0,1,1,2100.0,0.99,1
12,266,0,2,4,6,0,2,1,1,1,1,1,1,0,41401,0,1,1,2,1,229.0,-0.65,0
2,266,0,3,4,5,7,1,1,1,1,2,1,4,0,41401,0,1,1,3,0,382.0,0.97,4
3,266,0,3,1,2,7,1,1,1,1,3,1,3,0,41401,0,5,1,3,0,333.0,0.93,4
1,266,0,1,6,0,0,2,1,1,1,2,1,2,0,41326,0,1,1,1,1,123.0,0.87,2
16,307,0,3,2,4,7,2,1,3,3,3,1,5,0,41327,0,5,0,3,0,607.0,-0.81,4
24,307,0,1,2,5,7,2,2,3,3,3,1,1,0,41330,0,5,0,3,0,200.0,0.39,4
1,266,0,1,1,7,0,1,2,2,2,2,1,1,0,41326,0,5,1,2,1,582.0,0.95,2
1,266,254,2,1,2,7,2,1,2,1,2,1,1,0,41326,0,7,0,3,1,588.0,-0.15,3
18,265,0,1,7,0,0,2,2,2,2,2,1,1,100,41325,0,3,1,1,0,259.0,0.93,4
4,266,0,2,1,7,0,1,1,1,1,1,1,1,0,41401,0,1,1,2,1,62.0,0.83,1
2,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,0,1,0,2,0,12.0,0.0,4
2,218,307,2,1,2,7,2,1,2,1,2,1,1,0,41326,0,1,0,3,1,260.0,0.96,3
18,173,307,2,1,7,0,2,1,3,1,1,1,1,200,41401,0,2,0,2,0,349.0,0.93,4
4,306,266,1,1,7,0,1,1,3,1,2,1,1,0,41401,0,5,0,2,1,107.0,0.82,1
2,266,0,1,1,2,0,1,1,2,2,2,1,1,0,41327,0,5,1,2,1,597.0,0.93,1
3,266,0,1,3,0,0,2,1,2,1,2,1,1,0,41326,0,1,1,1,1,361.0,0.94,2
2,265,0,2,1,7,0,2,2,2,2,2,1,1,60,41336,0,8,1,2,1,63.0,0.0,3
16,307,0,3,2,4,7,2,1,3,3,3,1,5,0,41327,0,0,0,3,0,607.0,-0.81,4
1,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,0,1,0,1,1,109.0,0.85,2
1,307,0,2,1,5,0,2,2,2,1,2,1,1,0,41401,0,4,0,2,1,418.0,0.93,2
3,266,0,3,2,4,6,2,1,1,1,3,1,5,1,41327,0,4,1,3,0,168.0,0.84,4
7,307,0,2,1,0,0,1,1,1,1,1,1,1,0,41401,0,25,0,1,0,434.0,0.98,4
2,307,307,1,1,0,0,2,1,2,2,2,1,1,80,41326,0,9,0,1,1,583.0,0.99,3
17,265,0,1,1,2,0,3,2,1,1,1,1,1,200,41332,0,3,1,2,1,211.0,0.83,1
3,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,2,0,1,0,352.0,0.97,4
4,266,0,2,5,6,0,2,1,3,3,2,1,1,50,41326,0,1,1,2,0,707.0,0.98,4
3,266,0,1,2,3,7,1,1,2,1,2,1,1,0,41330,0,2,1,3,1,142.0,0.75,2
0,265,0,3,1,0,0,1,2,2,2,2,1,3,0,41326,0,2,1,1,1,212.0,0.08,1
1,307,307,1,2,0,0,2,1,2,2,2,1,1,20,41326,0,5,0,1,1,65.0,0.44,2
24,265,0,2,6,0,0,2,2,2,1,2,1,1,0,41326,1,4,1,1,1,635.0,0.88,3
18,266,0,2,1,0,0,2,2,1,1,1,1,1,0,41401,0,0,1,1,1,197.0,0.94,2
28,307,0,1,1,2,7,3,2,3,3,3,1,1,0,41327,0,2,0,3,0,314.0,0.61,4
2,307,218,1,1,7,0,2,1,2,2,2,1,1,0,41326,0,7,0,2,1,324.0,0.95,3
1,307,0,2,5,0,0,2,1,2,2,2,1,1,0,41326,0,1,0,1,1,534.0,0.99,2
24,207,0,2,1,2,6,1,2,1,1,1,1,1,0,41326,0,2,1,3,1,325.0,0.92,3
12,265,0,2,1,2,6,2,2,1,1,1,1,2,0,41401,0,4,1,3,0,163.0,0.93,4
1,307,26,1,1,2,0,3,2,1,1,2,1,1,0,41326,0,3,0,2,1,279.0,0.79,2
15,266,254,2,1,2,7,1,1,1,1,1,1,1,0,41326,0,1,0,3,0,823.0,0.95,4
24,296,0,1,2,0,0,2,2,3,1,2,1,1,0,41324,0,5,1,1,0,98.0,0.85,4
2,266,0,2,1,6,7,1,1,1,1,2,1,2,0,41326,0,0,1,3,1,554.0,0.91,3
2,307,0,2,1,7,0,2,2,2,2,2,1,1,0,41401,0,6,0,2,1,30.0,0.36,2
0,218,307,2,1,7,0,2,2,1,1,2,1,1,0,41401,0,2,0,2,1,87.0,0.8,3
3,307,0,1,2,7,0,2,2,1,1,2,1,1,200,41326,0,2,0,2,1,43.0,0.66,1
72,20,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,0,2,1,2,1,1402.0,1.0,3
32,179,0,1,5,0,0,1,2,1,1,2,1,1,200,41326,0,5,1,1,1,3134.0,1.0,2
5,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41336,0,4,0,1,0,1159.0,0.99,4
10,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,8,0,1,0,345.0,0.98,4
1,265,0,2,1,2,6,2,2,2,2,2,1,1,0,41336,0,3,1,3,1,322.0,0.73,2
3,307,0,3,2,5,7,2,1,1,1,2,1,6,0,41326,0,3,0,3,1,211.0,0.95,2
7,307,0,2,2,6,7,1,1,1,1,1,1,3,100,41401,0,4,0,3,0,483.0,0.98,4
8,266,0,1,5,7,0,2,1,1,3,1,1,1,200,41330,0,3,1,2,0,233.0,0.54,4
1,265,0,2,1,2,3,3,2,2,1,2,1,1,0,41326,0,12,1,3,1,804.0,0.97,3
5,294,0,2,1,6,7,1,1,1,1,1,1,1,0,41326,0,4,1,3,0,263.0,0.97,4
12,283,0,3,1,5,7,2,1,3,3,3,1,4,0,41326,0,2,1,3,1,416.0,0.89,1
4,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0,1,0,1,0,435.0,0.94,4
1,266,266,2,1,0,0,2,2,2,2,2,1,1,0,41327,0,3,1,1,0,174.0,0.79,4
2,266,0,1,1,4,7,1,1,2,2,2,1,1,0,41326,1,6,1,3,1,21.0,0.0,2
5,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,1,15,1,2,1,365.0,0.94,1
6,307,0,1,2,0,0,1,1,1,1,2,1,1,0,41326,0,3,0,1,0,71.0,0.69,4
12,307,0,2,1,0,0,2,2,2,1,1,1,1,0,41336,0,6,0,1,1,315.0,0.93,2
1,266,0,3,1,4,7,2,1,2,2,2,1,2,0,41330,0,5,1,3,1,322.0,0.94,2
108,307,0,1,4,7,0,2,1,1,1,1,1,1,0,41324,3,4,0,2,1,339.0,0.91,2
2,266,0,2,2,4,5,1,1,2,2,2,1,1,0,41401,0,5,1,3,1,914.0,1.0,1
2,243,0,3,2,6,0,2,2,2,2,2,1,2,40,41401,0,3,1,2,0,92.0,0.89,4
4,292,0,1,5,0,0,2,1,1,2,2,1,1,0,41324,0,1,1,1,1,74.0,0.86,1
4,266,0,2,7,0,0,1,1,2,1,2,1,2,0,41325,0,4,1,1,0,192.0,0.94,4
7,266,0,2,2,4,6,2,1,2,1,1,1,1,0,41326,0,5,1,3,0,114.0,0.84,4
1,299,0,2,1,4,7,2,2,2,2,2,1,1,0,41401,0,4,1,3,1,92.0,0.36,1
12,203,0,1,1,2,7,2,3,1,1,2,1,1,500,41327,0,3,1,3,1,826.0,0.99,2
3,265,0,3,1,7,0,2,2,2,2,2,1,3,50,41327,0,5,1,2,1,166.0,0.96,0
1,265,0,1,7,0,0,1,2,2,2,2,1,1,0,41324,0,3,1,1,1,699.0,0.97,1
2,266,266,3,1,2,3,2,1,2,2,2,1,4,0,41326,0,3,1,3,1,397.0,0.93,1
12,266,0,2,7,0,0,2,1,2,2,2,1,1,0,41326,0,4,1,1,0,743.0,0.18,4
36,307,0,2,1,2,0,3,1,2,2,2,1,1,0,41401,0,3,0,2,0,154.0,-0.14,4
1,265,0,1,1,0,0,2,2,2,2,2,1,1,0,41401,0,4,1,1,1,411.0,0.89,2
2,128,19,3,2,5,7,2,1,1,1,1,1,4,0,41326,0,5,0,3,1,205.0,0.72,2
2,247,266,2,2,7,0,1,1,2,1,3,1,1,0,41326,0,2,0,2,1,132.0,0.94,0
6,307,0,1,7,0,0,2,2,1,1,1,1,1,0,41326,0,4,0,1,0,705.0,0.99,4
2,283,0,2,2,3,6,2,1,2,2,2,1,1,0,41401,0,4,1,3,1,376.0,0.97,1
4,266,0,1,3,7,0,2,1,2,1,2,1,1,0,41401,0,2,1,2,1,333.0,0.84,3
12,307,307,2,5,7,0,2,1,3,3,3,1,1,0,41332,0,5,0,2,0,53.0,0.77,4
16,266,0,2,1,7,0,3,1,2,2,2,1,1,0,41326,0,5,1,2,1,464.0,0.99,3
1,266,0,2,1,2,7,2,1,2,2,2,1,1,0,41326,0,2,1,3,1,633.0,-0.46,1
3,307,0,1,1,4,0,1,1,3,3,1,1,1,1,41326,0,3,0,2,1,32.0,0.61,2
24,266,0,1,5,7,0,2,1,1,1,1,1,1,0,41401,0,1,1,2,1,825.0,0.97,3
4,266,0,2,1,6,0,2,1,2,2,2,1,2,0,41326,0,3,1,2,1,461.0,0.97,2
4,307,141,2,2,3,7,3,1,2,2,2,1,2,0,41326,0,4,0,3,1,149.0,0.91,2
36,266,0,1,1,2,6,2,1,1,1,1,1,1,0,41326,0,2,1,3,0,429.0,0.99,4
2,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,1,0,1,1,172.0,0.96,3
12,266,0,1,1,3,6,3,1,1,3,1,1,1,30,41326,0,5,1,3,1,1407.0,0.19,2
12,266,0,1,6,7,0,2,1,1,1,1,1,1,0,41326,0,5,1,2,0,279.0,0.97,4
72,307,0,2,1,2,0,2,1,1,1,2,1,2,0,41336,0,5,0,2,0,615.0,0.98,4
6,265,0,2,1,2,7,2,2,1,1,2,1,1,0,41401,0,1,1,3,1,149.0,0.86,3
0,307,0,2,2,7,0,2,2,2,2,2,1,1,0,41326,0,4,0,2,1,18.0,0.0,1
2,307,0,3,1,5,0,2,1,2,2,2,1,4,0,41332,0,6,0,2,1,102.0,0.57,3
5,299,0,1,1,2,3,2,1,1,1,2,1,1,50,41326,0,1,1,3,0,143.0,0.72,4
72,0,307,1,1,2,0,2,2,2,2,2,1,1,0,41326,0,5,0,2,0,432.0,0.74,4
1,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,4,0,2,1,460.0,0.9,2
48,152,0,2,1,2,0,1,1,1,1,1,2,1,180,41401,0,9,1,2,1,1889.0,0.98,3
3,307,0,3,1,2,7,1,1,2,2,2,1,3,0,41401,0,5,0,3,1,406.0,0.96,2
112,307,0,1,2,7,0,2,1,2,2,2,1,1,0,41336,0,1,0,2,1,159.0,0.71,2
1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41327,0,2,0,2,1,103.0,0.32,2
1,103,307,1,1,2,0,2,2,3,3,2,1,1,0,41326,0,2,0,2,1,82.0,0.89,3
3,266,0,2,1,2,7,2,1,1,1,2,1,1,0,41401,0,8,1,3,1,994.0,0.99,2
8,266,0,1,3,4,0,2,1,1,1,1,1,1,0,41401,0,3,1,2,0,116.0,0.84,4
5,78,307,1,1,2,0,2,1,1,1,1,1,1,0,41326,0,6,0,2,1,388.0,0.96,3
3,307,0,2,2,3,0,2,2,1,1,2,1,1,50,41326,0,2,0,2,1,84.0,0.05,2
36,307,213,1,3,0,0,1,2,1,1,1,1,1,0,41401,0,2,0,1,0,320.0,0.96,4
3,307,103,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,5,0,2,1,14.0,0.0,2
23,307,307,2,2,0,0,3,2,1,1,1,1,1,0,41326,0,2,0,1,0,296.0,0.99,4
24,190,0,2,1,4,7,3,3,3,3,2,1,1,0,41326,0,3,1,3,1,268.0,0.95,1
1,70,5,2,2,0,0,1,1,2,1,2,1,1,0,41326,0,3,0,1,1,274.0,0.99,0
2,266,0,2,6,0,0,1,2,2,2,2,1,1,0,41401,0,1,1,1,1,233.0,0.85,2
51,205,0,2,2,7,0,2,1,1,1,1,1,1,188,41326,0,2,1,2,1,415.0,0.98,3
2,266,0,3,1,2,7,2,1,2,2,2,1,2,0,41326,0,6,1,3,1,459.0,0.95,0
36,20,0,1,1,2,7,2,2,3,3,2,1,1,0,41326,0,1,1,3,1,195.0,0.7,2
14,299,0,3,1,2,0,2,1,2,2,2,1,5,0,41401,0,3,1,2,1,96.0,0.0,2
17,283,0,2,2,3,4,2,1,1,1,2,1,1,0,41401,0,1,1,3,0,430.0,0.74,4
12,265,0,2,4,5,7,2,2,2,2,2,1,1,0,41401,0,3,1,3,1,135.0,0.95,2
24,69,0,2,2,5,0,1,2,1,1,1,1,1,0,41401,0,6,1,2,1,166.0,0.91,1
3,249,0,1,6,7,0,3,2,2,1,2,1,1,0,41401,0,3,1,2,1,40.0,-0.06,3
5,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,1,0,2,0,304.0,0.94,4
4,266,0,2,4,7,0,2,1,2,2,2,1,1,0,41327,0,2,1,2,1,267.0,-0.36,0
60,179,0,1,2,0,0,1,3,3,3,2,1,1,0,41401,0,2,1,1,1,483.0,0.85,2
4,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,0,5,0,1,0,592.0,0.44,4
1,307,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,0,1,0,2,1,127.0,0.92,3
4,285,299,2,4,7,0,2,3,2,1,2,1,1,550,41326,0,2,0,2,1,109.0,0.69,1
63,189,307,2,1,2,0,3,1,3,1,1,1,1,0,41326,0,5,0,2,0,306.0,0.48,4
11,266,296,2,2,7,0,2,1,1,1,2,1,1,0,41401,0,3,0,2,1,205.0,0.66,1
4,266,0,2,1,7,0,1,2,1,1,2,1,1,0,41401,0,5,1,2,1,493.0,0.96,0
2,266,292,2,5,7,0,2,1,2,1,2,1,1,100,41326,0,5,0,2,1,278.0,0.97,2
1,265,0,2,5,6,7,2,3,2,2,2,1,2,0,41326,0,2,1,3,1,28.0,0.4,1
3,266,0,1,1,7,0,2,2,1,1,3,1,1,0,41327,0,3,1,2,1,156.0,0.93,2
12,307,0,1,1,2,7,2,2,3,3,3,1,1,0,41326,0,6,0,3,0,691.0,0.9,4
5,307,0,1,2,4,5,2,2,1,1,2,1,1,0,41326,0,1,0,3,0,77.0,0.72,4
15,266,0,1,3,7,0,3,1,1,1,1,1,1,0,41326,0,6,1,2,1,92.0,0.79,3
3,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41401,1,3,0,2,0,945.0,0.95,4
36,307,0,2,2,3,4,2,1,3,3,3,1,1,0,41401,0,2,0,3,0,168.0,0.96,4
24,307,0,1,1,2,0,2,2,3,3,3,1,3,0,41324,0,2,0,2,0,297.0,0.82,4
84,266,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,0,2,1,2,1,162.0,0.94,1
1,307,0,2,1,2,7,2,1,2,2,2,1,5,10,41401,0,5,0,3,0,378.0,0.13,4
2,266,266,3,1,5,6,1,1,2,2,2,1,3,0,41401,0,5,1,3,0,218.0,0.93,4
3,265,292,1,5,7,0,1,2,2,2,1,1,1,0,41326,0,0,0,2,0,105.0,0.49,4
1,307,307,3,2,5,0,2,1,2,2,2,1,4,0,41326,0,4,0,2,1,339.0,0.18,3
1,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41324,0,4,0,1,1,1091.0,0.72,1
4,307,0,1,1,0,0,1,1,1,2,2,1,1,0,41326,0,6,0,1,1,171.0,0.2,1
3,78,307,2,1,2,5,2,1,1,1,1,1,1,8,41401,0,5,0,3,1,670.0,0.97,0
7,266,0,1,4,7,0,2,2,2,2,2,1,1,0,41401,0,1,1,2,1,39.0,0.4,3
3,266,266,2,1,6,0,1,1,2,2,2,1,1,0,41326,0,5,1,2,1,45.0,0.32,2
2,307,0,2,1,7,0,2,2,2,2,2,1,1,0,41327,0,1,0,2,1,622.0,0.99,3
24,179,169,3,2,0,0,1,3,2,1,2,1,2,0,41401,0,4,0,1,1,309.0,0.94,1
1,265,0,2,1,7,0,2,2,2,2,2,1,1,0,41401,0,1,1,2,1,178.0,0.92,3
36,285,0,2,1,2,3,2,2,1,1,1,1,1,0,41401,1,2,1,3,1,360.0,0.95,1
2,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,3,1,2,0,16.0,0.0,4
1,266,0,2,1,2,3,2,1,2,2,2,1,1,0,41326,0,6,1,3,0,326.0,0.7,4
3,266,0,3,4,7,0,1,1,1,1,2,1,2,100,41326,0,4,1,2,1,545.0,0.29,2
3,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,0,1,0,2,1,137.0,0.95,1
3,266,0,2,6,0,0,2,1,2,2,2,1,1,0,41401,0,1,1,1,1,106.0,0.91,2
2,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,0,1,0,2,0,105.0,0.92,4
1,292,0,1,5,0,0,2,1,2,2,2,1,2,0,41327,0,3,1,1,1,85.0,0.0,1
5,266,0,2,1,2,4,2,1,2,2,2,1,1,0,41326,0,6,1,3,1,213.0,0.98,2
36,205,0,2,2,7,0,2,3,1,1,2,1,1,200,41326,0,2,1,2,1,8.0,0.49,3
3,266,0,1,1,7,0,2,2,2,1,2,1,2,0,41401,0,19,1,2,1,55.0,0.9,3
1,283,0,2,1,0,0,1,2,2,1,2,2,1,0,41326,0,1,1,1,1,272.0,0.77,2
2,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,1,0,2,1,146.0,0.93,2
1,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41330,0,1,0,2,1,117.0,0.87,3
1,213,307,3,2,5,7,2,2,2,2,2,1,7,0,41326,0,5,0,3,1,1001.0,0.96,2
2,247,0,3,1,2,6,2,2,3,1,3,1,3,0,41401,0,0,1,3,0,454.0,0.59,4
2,307,0,2,5,7,0,2,2,2,1,2,1,1,0,41327,0,3,0,2,1,182.0,0.4,1
24,307,307,2,2,7,0,2,1,2,2,2,1,2,0,41332,0,3,0,2,1,123.0,0.81,3
24,119,0,1,6,7,0,3,2,1,1,1,1,1,500,41326,0,4,1,2,1,444.0,0.97,1
2,266,0,1,3,4,7,2,1,1,1,2,1,1,0,41326,0,11,1,3,1,1174.0,1.0,2
4,266,0,1,6,7,0,2,1,2,2,2,1,1,0,41326,0,5,1,2,1,55.0,0.86,2
4,307,0,1,2,0,0,2,1,1,1,2,2,1,0,41326,0,1,0,1,1,1769.0,1.0,3
1,265,0,3,1,5,0,1,2,2,2,2,2,2,0,41326,0,5,1,2,1,308.0,-0.16,3
48,299,0,1,1,2,3,2,2,1,1,1,1,1,0,41401,0,5,1,3,0,707.0,0.98,4
96,285,292,2,6,7,0,2,2,1,1,1,1,2,0,41401,0,5,0,2,1,714.0,0.97,0
1,307,307,1,3,0,0,1,1,2,2,2,1,1,0,41326,0,3,0,1,0,75.0,0.89,4
1,307,0,1,1,7,0,2,1,2,2,2,1,1,0,41326,0,8,0,2,1,409.0,0.99,1
2,307,307,2,1,2,7,2,2,2,1,2,1,1,0,41401,0,2,0,3,1,280.0,0.82,2
60,253,0,2,2,3,6,2,3,1,1,2,1,1,0,41336,0,11,1,3,1,476.0,0.98,3
12,303,0,2,1,4,7,1,2,1,1,1,1,1,0,41401,0,1,1,3,1,195.0,0.49,1
6,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41401,0,2,0,2,1,428.0,0.95,3
5,266,0,2,1,0,0,1,1,2,1,2,1,1,0,41326,0,2,1,1,1,316.0,0.93,1
18,266,0,2,1,2,3,2,1,1,1,1,1,1,300,41336,0,3,1,3,1,170.0,0.87,3
5,307,0,1,2,5,0,2,1,1,1,2,1,1,0,41326,0,5,0,2,1,368.0,0.95,2
12,307,0,1,1,4,5,2,2,1,1,1,1,1,0,41330,0,4,0,3,1,298.0,0.84,3
8,266,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,1,1,1,1,1,153.0,0.88,3
1,307,0,3,1,5,7,2,1,2,1,2,1,4,0,41326,0,4,0,3,0,1444.0,1.0,4
12,264,285,2,1,2,7,2,3,3,3,3,1,1,0,41401,0,1,0,3,1,122.0,0.95,2
3,307,307,3,1,7,0,1,1,2,2,2,1,2,0,41326,0,3,0,2,0,494.0,0.93,4
12,266,0,1,5,6,0,2,1,2,1,2,1,1,0,41326,0,1,1,2,1,6.0,0.6,3
3,266,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,1,1,2,1,319.0,0.32,0
1,307,307,3,1,2,5,2,2,2,2,2,2,6,0,41401,0,9,0,3,1,597.0,0.98,1
9,109,202,2,4,5,0,2,2,1,1,2,1,1,0,41326,0,1,0,2,1,771.0,0.99,1
10,266,0,2,6,7,0,1,1,2,1,2,1,1,0,41330,0,4,1,2,0,909.0,0.64,4
2,307,0,3,4,5,0,2,1,2,2,2,1,4,0,41327,0,4,0,2,1,308.0,0.23,2
3,299,266,2,1,7,0,1,1,1,1,2,1,1,0,41401,0,5,0,2,1,187.0,0.7,0
3,266,0,2,1,4,7,2,1,2,2,2,1,1,0,41326,0,1,1,3,1,33.0,0.36,0
1,307,307,2,1,7,0,1,1,2,1,2,1,1,0,41326,2,9,0,2,1,237.0,-0.58,3
2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,2,0,2,1,138.0,0.82,2
5,307,0,3,1,2,0,2,1,3,3,3,1,2,100,41401,0,2,0,2,1,17.0,0.0,3
2,307,0,1,1,2,0,2,1,2,2,2,1,1,20,41327,0,1,0,2,1,117.0,0.53,2
60,213,307,2,1,0,0,2,2,1,1,1,1,1,0,41401,1,4,0,1,1,737.0,0.99,2
4,141,187,2,2,7,0,2,1,2,2,2,1,1,0,41327,0,10,0,2,1,114.0,0.94,3
4,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41327,0,1,0,1,1,314.0,0.91,1
15,265,0,1,3,7,0,2,2,1,1,2,1,1,0,41336,0,3,1,2,1,36.0,0.68,1
36,307,179,2,2,0,0,1,2,1,1,3,1,1,0,41401,0,4,0,1,1,269.0,0.96,1
11,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41401,0,1,1,1,0,276.0,0.0,4
4,307,0,2,2,0,0,2,2,2,1,2,1,1,0,41336,0,3,0,1,0,103.0,0.88,4
24,207,0,2,2,0,0,1,2,3,3,2,1,1,0,41401,0,1,1,1,1,209.0,0.83,1
2,266,0,1,4,7,0,2,1,2,2,2,1,1,0,41326,0,2,1,2,1,163.0,0.9,2
3,307,307,2,2,0,0,2,1,2,2,2,1,3,0,41326,0,1,0,1,0,178.0,0.92,4
3,266,0,1,3,4,0,1,1,3,3,3,1,1,0,41401,0,4,1,2,1,34.0,0.78,2
12,307,307,3,2,7,0,2,1,1,1,3,1,2,0,41401,0,1,0,2,0,6.0,0.0,4
1,285,265,1,4,0,0,1,2,2,2,2,1,1,0,41401,0,6,0,1,1,351.0,0.97,1
24,307,0,2,1,0,0,2,1,1,1,1,1,1,50,41326,0,2,0,1,0,41.0,0.34,4
48,205,0,1,7,0,0,1,2,1,1,1,1,1,0,41401,0,2,1,1,1,139.0,0.78,1
1,307,307,2,4,0,0,2,1,2,2,2,1,1,0,41327,0,1,0,1,1,115.0,0.74,1
3,307,0,2,2,0,0,3,2,1,2,2,1,1,0,41326,0,0,0,1,0,502.0,0.96,4
3,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,0,3,0,2,1,503.0,0.97,3
1,307,0,1,1,4,0,2,1,3,3,2,1,1,0,41326,0,1,0,2,1,76.0,0.83,2
6,241,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,0,1,1,2,1,1147.0,0.99,0
2,283,0,3,1,4,7,1,1,2,2,2,1,4,0,41327,0,3,1,3,0,209.0,0.23,4
3,266,266,2,3,4,5,2,2,2,1,2,1,1,0,41401,0,0,1,3,0,87.0,0.49,4
1,292,265,3,2,5,7,2,2,2,2,2,1,2,0,41336,0,1,0,3,1,181.0,0.85,0
8,266,0,2,1,7,0,2,2,2,2,2,1,1,0,41326,0,3,1,2,0,222.0,0.59,4
12,307,213,1,2,5,0,2,2,3,3,3,1,1,0,41401,0,1,0,2,1,1566.0,0.97,2
72,218,213,1,5,7,0,2,2,1,1,2,1,1,0,41401,0,1,0,2,0,416.0,0.97,4
5,178,0,1,2,5,0,1,2,1,1,2,1,1,500,41326,0,2,1,2,1,924.0,0.97,1
2,307,0,1,1,7,0,2,2,2,1,2,1,1,0,41327,0,1,0,2,1,122.0,0.0,2
1,307,0,3,1,7,0,2,2,3,3,3,1,2,100,41327,0,1,0,2,1,228.0,0.81,3
1,266,0,1,3,7,0,1,1,2,2,2,1,1,0,41401,0,4,1,2,0,260.0,0.79,4
1,265,0,2,1,3,7,2,2,2,2,2,1,1,0,41336,0,3,1,3,1,91.0,0.92,1
1,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,8,0,2,1,379.0,0.94,3
2,266,303,2,1,3,0,1,1,1,1,2,1,3,0,41326,0,10,0,2,1,622.0,0.97,3
30,266,0,2,1,6,7,2,1,1,1,1,1,1,0,41326,0,2,1,3,0,319.0,0.92,4
36,19,0,1,1,2,7,2,1,1,1,2,1,1,0,41401,0,3,1,3,1,236.0,0.46,1
48,173,0,2,6,0,0,2,1,1,1,1,1,2,400,41326,0,5,1,1,1,326.0,0.89,2
72,205,0,1,2,6,7,1,3,1,1,1,1,1,150,41401,0,11,1,3,1,154.0,0.94,3
48,299,274,3,6,0,0,2,1,1,1,1,1,2,0,41326,0,5,0,1,0,1335.0,1.0,4
12,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41401,0,2,1,2,1,350.0,0.66,2
10,307,0,1,1,0,0,2,1,1,2,3,1,1,0,41326,0,3,0,1,1,271.0,0.94,3
5,266,0,2,2,0,0,2,1,2,2,2,1,1,0,41324,0,1,1,1,0,38.0,0.79,4
1,265,0,2,1,2,5,2,2,2,2,2,1,2,0,41326,0,16,1,3,1,405.0,0.78,3
24,307,0,1,5,0,0,2,2,1,1,2,1,1,0,41326,0,2,0,1,1,231.0,0.96,2
4,266,0,2,5,7,0,1,1,1,1,1,1,1,50,41401,0,5,1,2,1,525.0,0.98,1
8,128,0,1,1,2,7,1,1,1,1,1,1,1,0,41401,0,6,1,3,1,213.0,0.87,3
